filepath,food_name,carbs_per_100g,model_guess,confidence
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_003549.jpg,tuna tartare,1,beef carpaccio,0.17945601
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_004049.jpg,pancake,28,bruschetta,0.19342378
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_004321.jpg,sloppy joe,15,sloppy joe,0.16849038
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_004449.jpg,sloppy joe,15,casserole,0.17415372
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_004543.jpg,sukiyaki,15,hot and sour soup,0.14516579
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_004750.jpg,sukiyaki,15,sukiyaki,0.16192755
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_004863.jpg,sukiyaki,15,coquilles saint jacques,0.18161832
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_004887.jpg,sukiyaki,15,sukiyaki,0.1962765
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_004896.jpg,sukiyaki,15,fondue,0.1392112
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_004975.jpg,french onion soup,8,escargot,0.15345079
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_005545.jpg,gyro,15,lutefisk,0.16443665
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_005647.jpg,gyro,15,clam food,0.19590947
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_005787.jpg,gyro,15,pizza,0.1539754
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_005839.jpg,nacho,15,nacho,0.15750349
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_005952.jpg,nacho,15,donut,0.11973296
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_005998.jpg,nacho,15,enchilada,0.18603365
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_006038.jpg,nacho,15,pirogi,0.1188846
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_006521.jpg,stuffed cabbage,15,ambrosia food,0.16128084
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_006644.jpg,stuffed cabbage,15,beef stroganoff,0.12516342
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_006890.jpg,knish,27,chop suey,0.18381305
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_006940.jpg,knish,27,sauerkraut,0.08102209
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_006945.jpg,knish,27,chicken cordon bleu,0.15483952
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_006955.jpg,knish,27,knish,0.11151598
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_007752.jpg,adobo,5,chicken marengo,0.19297175
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_007763.jpg,adobo,5,peking duck,0.15842822
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_007928.jpg,adobo,5,adobo,0.1958823
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_007968.jpg,adobo,5,scallop,0.16626279
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_008035.jpg,adobo,5,adobo,0.18549629
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_008549.jpg,coconut cake,45,applesauce cake,0.12611288
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_009312.jpg,oyster,5,oyster,0.18176776
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_009342.jpg,oyster,5,sukiyaki,0.1655378
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_009467.jpg,oyster,5,chicken cordon bleu,0.18580045
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_009488.jpg,oyster,5,scampi,0.17867388
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_009808.jpg,cheesecake,26,confit,0.14191063
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_009988.jpg,cheesecake,26,grilled salmon,0.15827782
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_010131.jpg,tempura,20,linguine,0.19881167
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_010255.jpg,tempura,20,buffalo wing,0.13637973
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_010527.jpg,tempura,20,tempura,0.100983195
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_010684.jpg,crab cake,45,wonton,0.12922303
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_010870.jpg,crab cake,45,bubble and squeak,0.18714409
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_011027.jpg,crab cake,45,grilled cheese sandwich,0.19460396
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_011161.jpg,crab cake,45,strawberry shortcake,0.15017118
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_011610.jpg,fruitcake,45,fruitcake,0.17406861
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_011684.jpg,fruitcake,45,carrot cake,0.18762738
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_011862.jpg,fruitcake,45,filet mignon,0.19363579
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_011997.jpg,fruitcake,45,fruitcake,0.18272857
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_012022.jpg,lasagna,15,bubble and squeak,0.18389834
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_012211.jpg,lasagna,15,tagliatelle,0.17679094
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_012325.jpg,lasagna,15,bubble and squeak,0.1873944
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_012331.jpg,lasagna,15,pulled pork sandwich,0.1467483
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_012524.jpg,lasagna,15,lasagna,0.15203401
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_012758.jpg,vermicelli,25,sauerkraut,0.19973958
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_012765.jpg,vermicelli,25,adobo,0.17732276
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_012874.jpg,vermicelli,25,vermicelli,0.17243472
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_012920.jpg,vermicelli,25,chow mein,0.1616605
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_012940.jpg,vermicelli,25,coquilles saint jacques,0.1768438
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_014146.jpg,omelette,1,tetrazzini,0.19783887
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_014359.jpg,omelette,1,garlic bread,0.11624011
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_014364.jpg,omelette,1,omelette,0.16394636
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_014508.jpg,omelette,1,sauerkraut,0.19666944
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_014696.jpg,syllabub,15,syllabub,0.19011156
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_014783.jpg,syllabub,15,foie gras,0.16638444
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_014826.jpg,syllabub,15,lutefisk,0.1440953
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_014880.jpg,syllabub,15,syllabub,0.18512097
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_016032.jpg,crab food,15,clam food,0.19929159
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_016057.jpg,crab food,15,baklava,0.14293806
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_016129.jpg,crab food,15,croquette,0.1876938
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_016137.jpg,crab food,15,beef tartare,0.150754
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_016140.jpg,crab food,15,succotash,0.18085314
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_016165.jpg,crab food,15,rigatoni,0.18020947
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_016265.jpg,scampi,15,biryani,0.15668114
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_017438.jpg,penne,25,penne,0.16262718
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_017496.jpg,penne,25,cannoli,0.11701322
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_017653.jpg,chow mein,15,hamburger,0.19209506
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_018257.jpg,manicotti,15,chicken marengo,0.16667753
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_018544.jpg,manicotti,15,manicotti,0.18187502
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_019193.jpg,coffee cake,45,coffee cake,0.15262462
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_019495.jpg,gnocchi,32,frittata,0.19657491
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_019747.jpg,gnocchi,32,gnocchi,0.19031706
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_019912.jpg,lobster food,15,chicken wing,0.16602412
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_020559.jpg,falafel,32,falafel,0.1975883
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_020817.jpg,falafel,32,succotash,0.12468852
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_020941.jpg,club sandwich,15,lobster food,0.19909385
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_021104.jpg,club sandwich,15,french toast,0.18227951
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_021203.jpg,club sandwich,15,bacon lettuce tomato sandwich,0.08555142
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_021290.jpg,club sandwich,15,toad in the hole,0.12517922
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_021667.jpg,savarin,15,hummus,0.15689798
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_022030.jpg,chicken curry,2,paella,0.16976677
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_022096.jpg,chicken curry,2,sukiyaki,0.15992177
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_022390.jpg,chicken curry,2,adobo,0.18101956
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_022499.jpg,risotto,20,chop suey,0.13672289
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_022518.jpg,risotto,20,tortellini,0.17151551
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_022535.jpg,risotto,20,pilaf,0.12463797
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_022588.jpg,risotto,20,fried rice,0.18571812
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_022867.jpg,risotto,20,penne,0.1514231
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_022885.jpg,risotto,20,scrambled eggs,0.1859268
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_023370.jpg,baklava,40,peach melba,0.18930195
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_023815.jpg,baklava,40,baklava,0.14476949
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_023824.jpg,baklava,40,profiterole,0.117446214
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_023904.jpg,poutine,25,french fries,0.17327656
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_024304.jpg,moussaka,8,manicotti,0.1376371
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_024504.jpg,moussaka,8,lobster thermidor,0.19822498
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_024845.jpg,macaroni and cheese,19,macaroni and cheese,0.19766551
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_024850.jpg,macaroni and cheese,19,bread pudding,0.17313614
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_025182.jpg,macaroni and cheese,19,croquette,0.18714368
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_025280.jpg,tenderloin,15,fritter,0.16214123
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_025611.jpg,tenderloin,15,tenderloin,0.16338669
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_025631.jpg,tenderloin,15,rugulah,0.19446138
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_026313.jpg,bread pudding,40,bread pudding,0.16559711
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_026355.jpg,porridge,15,coconut cake,0.116398305
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_026653.jpg,porridge,15,tiramisu,0.15383434
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_026724.jpg,porridge,15,bacon and eggs,0.17369102
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_026764.jpg,porridge,15,apple pie,0.18760511
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_027376.jpg,chocolate mousse,15,savarin,0.15929952
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_027881.jpg,osso buco,15,beef carpaccio,0.1644723
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_027986.jpg,osso buco,15,schnitzel,0.1435926
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_028000.jpg,osso buco,15,chicken marengo,0.19826905
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_028774.jpg,tetrazzini,15,gnocchi,0.18555698
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_028782.jpg,tetrazzini,15,beef stroganoff,0.19169368
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_028785.jpg,tetrazzini,15,chicken curry,0.19908513
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_028790.jpg,tetrazzini,15,enchilada,0.17465037
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_028885.jpg,tetrazzini,15,tetrazzini,0.158885
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_029100.jpg,tetrazzini,15,schnitzel,0.18252182
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_029150.jpg,tetrazzini,15,orzo,0.19620845
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_029193.jpg,lobster bisque,7,cockle food,0.17412855
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_029341.jpg,lobster bisque,7,chop suey,0.14368846
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_029356.jpg,lobster bisque,7,crab food,0.11673392
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_029539.jpg,kedgeree,15,farfalle,0.18656199
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_029629.jpg,kedgeree,15,biryani,0.1333644
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_029814.jpg,kedgeree,15,falafel,0.14455031
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_029924.jpg,chili,15,vermicelli,0.10105866
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_029932.jpg,chili,15,hot dog,0.1201731
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_030094.jpg,chili,15,pad thai,0.19919878
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_030156.jpg,chili,15,ramen,0.12884526
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_030171.jpg,chili,15,applesauce cake,0.10485166
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_030289.jpg,chili,15,lutefisk,0.17657483
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_030606.jpg,bruschetta,15,bruschetta,0.14605244
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_030633.jpg,bruschetta,15,pizza,0.17972475
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_030706.jpg,bruschetta,15,bruschetta,0.18042555
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_030730.jpg,bruschetta,15,meatball,0.1861088
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_030991.jpg,creme brulee,15,torte,0.1736593
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_031498.jpg,creme brulee,15,sponge cake,0.19645518
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_031622.jpg,haggis,15,foie gras,0.17901464
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_032551.jpg,couscous,23,confit,0.19755319
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_032620.jpg,couscous,23,linguine,0.106979236
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_032746.jpg,couscous,23,cottage pie,0.1841739
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_032791.jpg,couscous,23,caesar salad,0.19268546
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_032831.jpg,couscous,23,kedgeree,0.19827658
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_032848.jpg,couscous,23,macaroni and cheese,0.1411256
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_033011.jpg,couscous,23,confit,0.155555
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_033103.jpg,couscous,23,scallop,0.1514895
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_034239.jpg,jambalaya,15,jambalaya,0.17452338
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_034246.jpg,jambalaya,15,rigatoni,0.13779727
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_034275.jpg,jambalaya,15,osso buco,0.12937544
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_034322.jpg,jambalaya,15,chicken curry,0.15907872
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_034532.jpg,succotash,15,succotash,0.18732087
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_034537.jpg,succotash,15,fried rice,0.18036126
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_034647.jpg,succotash,15,scampi,0.09208655
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_035065.jpg,ice cream,24,baby back rib,0.14972211
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_035153.jpg,ice cream,24,bacon and eggs,0.13268195
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_035374.jpg,applesauce,15,barbecued spareribs,0.15547411
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_035654.jpg,applesauce,15,eccles cake,0.1360692
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_036575.jpg,reuben,15,torte,0.19615331
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_036681.jpg,reuben,15,bacon and eggs,0.16038519
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_036750.jpg,reuben,15,casserole,0.13164529
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_036783.jpg,reuben,15,fritter,0.1382366
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_036793.jpg,reuben,15,caesar salad,0.19781354
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_036815.jpg,reuben,15,tenderloin,0.1974686
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_036872.jpg,reuben,15,poi,0.1862617
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_037165.jpg,sponge cake,45,chiffon cake,0.19110484
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_037662.jpg,strawberry shortcake,40,couscous,0.14850204
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_037870.jpg,egg roll,25,sauerkraut,0.18158123
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_037940.jpg,egg roll,25,bacon and eggs,0.17708896
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_038005.jpg,egg roll,25,tortellini,0.14810492
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_038158.jpg,egg roll,25,apple pie,0.1691494
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_038571.jpg,bacon and eggs,2,moussaka,0.19491565
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_038710.jpg,bacon and eggs,2,grilled salmon,0.16041784
